x,t,u
1.22,1.61,0.897859
1.23,1.61,0.910036
1.24,1.61,0.92225
1.25,1.61,0.9345
1.26,1.61,0.946785
1.27,1.61,0.959104
1.28,1.61,0.971456
1.29,1.61,0.98384
1.3,1.61,0.996255
1.31,1.61,1.0087
1.32,1.61,1.02117
1.33,1.61,1.03368
1.34,1.61,1.0462
1.35,1.61,1.05876
1.36,1.61,1.07134
1.37,1.61,1.08394
1.38,1.61,1.09657
1.39,1.61,1.10922
1.4,1.61,1.12189
1.41,1.61,1.13458
1.42,1.61,1.14729
1.43,1.61,1.16002
1.44,1.61,1.17276
1.45,1.61,1.18552
1.46,1.61,1.19829
1.47,1.61,1.21108
1.48,1.61,1.22389
1.49,1.61,1.2367
1.5,1.61,1.24952
1.51,1.61,1.26236
1.52,1.61,1.2752
1.53,1.61,1.28806
1.54,1.61,1.30092
1.55,1.61,1.31378
1.56,1.61,1.32665
1.57,1.61,1.33952
1.58,1.61,1.3524
1.59,1.61,1.36528
1.6,1.61,1.37816
1.61,1.61,1.39104
1.62,1.61,1.40395
1.63,1.61,1.41693
1.64,1.61,1.42998
1.65,1.61,1.44309
1.66,1.61,1.45627
1.67,1.61,1.46952
1.68,1.61,1.48283
1.69,1.61,1.49621
1.7,1.61,1.50966
1.71,1.61,1.52317
1.72,1.61,1.53675
1.73,1.61,1.5504
1.74,1.61,1.56411
1.75,1.61,1.57789
1.76,1.61,1.59174
1.77,1.61,1.60565
1.78,1.61,1.61963
1.79,1.61,1.63368
1.8,1.61,1.64779
1.81,1.61,1.66197
1.82,1.61,1.67622
1.83,1.61,1.69053
1.84,1.61,1.70491
1.85,1.61,1.71936
1.86,1.61,1.73387
1.87,1.61,1.74845
1.88,1.61,1.7631
1.89,1.61,1.77781
1.9,1.61,1.79259
1.91,1.61,1.80744
1.92,1.61,1.82235
1.93,1.61,1.83733
1.94,1.61,1.85238
1.95,1.61,1.86749
1.96,1.61,1.88267
1.97,1.61,1.89792
1.98,1.61,1.91323
1.99,1.61,1.92861
0,1.62,0
0.01,1.62,0.000161
0.02,1.62,0.000482
0.03,1.62,0.000962
0.04,1.62,0.0016
0.05,1.62,0.002395
0.06,1.62,0.003346
0.07,1.62,0.004452
0.08,1.62,0.005712
0.09,1.62,0.007125
0.1,1.62,0.00869
0.11,1.62,0.010406
0.12,1.62,0.012272
0.13,1.62,0.014287
0.14,1.62,0.01645
0.15,1.62,0.01876
0.16,1.62,0.021216
0.17,1.62,0.023817
0.18,1.62,0.026562
0.19,1.62,0.02945
0.2,1.62,0.03248
0.21,1.62,0.035651
0.22,1.62,0.038962
0.23,1.62,0.042412
0.24,1.62,0.046
0.25,1.62,0.049725
0.26,1.62,0.053586
0.27,1.62,0.057582
0.28,1.62,0.061712
0.29,1.62,0.065975
0.3,1.62,0.07037
0.31,1.62,0.074896
0.32,1.62,0.079552
0.33,1.62,0.084337
0.34,1.62,0.08925
0.35,1.62,0.09429
0.36,1.62,0.099456
0.37,1.62,0.104747
0.38,1.62,0.110162
0.39,1.62,0.1157
0.4,1.62,0.12136
0.41,1.62,0.127141
0.42,1.62,0.133042
0.43,1.62,0.139062
0.44,1.62,0.1452
0.45,1.62,0.151455
0.46,1.62,0.157826
0.47,1.62,0.164312
0.48,1.62,0.170912
0.49,1.62,0.177625
0.5,1.62,0.18445
0.51,1.62,0.191386
0.52,1.62,0.198432
0.53,1.62,0.205587
0.54,1.62,0.21285
0.55,1.62,0.22022
0.56,1.62,0.227696
0.57,1.62,0.235277
0.58,1.62,0.242962
0.59,1.62,0.25075
0.6,1.62,0.25864
0.61,1.62,0.266631
0.62,1.62,0.274722
0.63,1.62,0.282912
0.64,1.62,0.2912
0.65,1.62,0.299585
0.66,1.62,0.308066
0.67,1.62,0.316642
0.68,1.62,0.325312
0.69,1.62,0.334075
0.7,1.62,0.34293
0.71,1.62,0.351876
0.72,1.62,0.360912
0.73,1.62,0.370037
0.74,1.62,0.37925
0.75,1.62,0.38855
0.76,1.62,0.397936
0.77,1.62,0.407407
0.78,1.62,0.416962
0.79,1.62,0.4266
0.8,1.62,0.43632
0.81,1.62,0.446121
0.82,1.62,0.456002
0.83,1.62,0.465962
0.84,1.62,0.476
0.85,1.62,0.486115
0.86,1.62,0.496306
0.87,1.62,0.506572
0.88,1.62,0.516912
0.89,1.62,0.527325
0.9,1.62,0.53781
0.91,1.62,0.548366
0.92,1.62,0.558992
0.93,1.62,0.569687
0.94,1.62,0.58045
0.95,1.62,0.59128
0.96,1.62,0.602176
0.97,1.62,0.613137
0.98,1.62,0.624162
0.99,1.62,0.63525
1,1.62,0.6464
1.01,1.62,0.657611
1.02,1.62,0.668882
1.03,1.62,0.680212
1.04,1.62,0.6916
1.05,1.62,0.703045
1.06,1.62,0.714546
1.07,1.62,0.726102
1.08,1.62,0.737712
1.09,1.62,0.749375
1.1,1.62,0.76109
1.11,1.62,0.772856
1.12,1.62,0.784672
1.13,1.62,0.796537
1.14,1.62,0.80845
1.15,1.62,0.82041
1.16,1.62,0.832416
1.17,1.62,0.844467
1.18,1.62,0.856562
1.19,1.62,0.8687
1.2,1.62,0.88088
1.21,1.62,0.893101
1.22,1.62,0.905362
1.23,1.62,0.917662
1.24,1.62,0.93
1.25,1.62,0.942375
1.26,1.62,0.954786
1.27,1.62,0.967232
1.28,1.62,0.979712
1.29,1.62,0.992225
1.3,1.62,1.00477
1.31,1.62,1.01735
1.32,1.62,1.02995
1.33,1.62,1.04259
1.34,1.62,1.05525
1.35,1.62,1.06794
1.36,1.62,1.08066
1.37,1.62,1.0934
1.38,1.62,1.10616
1.39,1.62,1.11895
1.4,1.62,1.13176
1.41,1.62,1.14459
1.42,1.62,1.15744
1.43,1.62,1.17031
1.44,1.62,1.1832
1.45,1.62,1.1961
1.46,1.62,1.20903
1.47,1.62,1.22196
1.48,1.62,1.23491
1.49,1.62,1.24788
1.5,1.62,1.26085
1.51,1.62,1.27384
1.52,1.62,1.28683
1.53,1.62,1.29984
1.54,1.62,1.31285
1.55,1.62,1.32587
1.56,1.62,1.3389
1.57,1.62,1.35193
1.58,1.62,1.36496
1.59,1.62,1.378
1.6,1.62,1.39104
1.61,1.62,1.40408
1.62,1.62,1.41712
1.63,1.62,1.4302
1.64,1.62,1.44334
1.65,1.62,1.45655
1.66,1.62,1.46982
1.67,1.62,1.48316
1.68,1.62,1.49657
1.69,1.62,1.51004
1.7,1.62,1.52358
1.71,1.62,1.53719
1.72,1.62,1.55087
1.73,1.62,1.56461
1.74,1.62,1.57841
1.75,1.62,1.59229
1.76,1.62,1.60623
1.77,1.62,1.62024
1.78,1.62,1.63431
1.79,1.62,1.64845
1.8,1.62,1.66266
1.81,1.62,1.67693
1.82,1.62,1.69128
1.83,1.62,1.70568
1.84,1.62,1.72016
1.85,1.62,1.7347
1.86,1.62,1.74931
1.87,1.62,1.76398
1.88,1.62,1.77872
1.89,1.62,1.79353
1.9,1.62,1.8084
1.91,1.62,1.82334
1.92,1.62,1.83835
1.93,1.62,1.85343
1.94,1.62,1.86857
1.95,1.62,1.88378
1.96,1.62,1.89905
1.97,1.62,1.91439
1.98,1.62,1.9298
1.99,1.62,1.94527
0,1.63,0
0.01,1.63,0.000162
0.02,1.63,0.000485
0.03,1.63,0.000968
0.04,1.63,0.00161
0.05,1.63,0.00241
0.06,1.63,0.003367
0.07,1.63,0.00448
0.08,1.63,0.005748
0.09,1.63,0.00717
0.1,1.63,0.008745
0.11,1.63,0.010472
0.12,1.63,0.01235
0.13,1.63,0.014378
0.14,1.63,0.016555
0.15,1.63,0.01888
0.16,1.63,0.021352
0.17,1.63,0.02397
0.18,1.63,0.026733
0.19,1.63,0.02964
0.2,1.63,0.03269
0.21,1.63,0.035882
0.22,1.63,0.039215
0.23,1.63,0.042688
0.24,1.63,0.0463
0.25,1.63,0.05005
0.26,1.63,0.053937
0.27,1.63,0.05796
0.28,1.63,0.062118
0.29,1.63,0.06641
0.3,1.63,0.070835
0.31,1.63,0.075392
0.32,1.63,0.08008
0.33,1.63,0.084898
0.34,1.63,0.089845
0.35,1.63,0.09492
0.36,1.63,0.100122
0.37,1.63,0.10545
0.38,1.63,0.110903
0.39,1.63,0.11648
0.4,1.63,0.12218
0.41,1.63,0.128002
0.42,1.63,0.133945
0.43,1.63,0.140008
0.44,1.63,0.14619
0.45,1.63,0.15249
0.46,1.63,0.158907
0.47,1.63,0.16544
0.48,1.63,0.172088
0.49,1.63,0.17885
0.5,1.63,0.185725
0.51,1.63,0.192712
0.52,1.63,0.19981
0.53,1.63,0.207018
0.54,1.63,0.214335
0.55,1.63,0.22176
0.56,1.63,0.229292
0.57,1.63,0.23693
0.58,1.63,0.244673
0.59,1.63,0.25252
0.6,1.63,0.26047
0.61,1.63,0.268522
0.62,1.63,0.276675
0.63,1.63,0.284928
0.64,1.63,0.29328
0.65,1.63,0.30173
0.66,1.63,0.310277
0.67,1.63,0.31892
0.68,1.63,0.327658
0.69,1.63,0.33649
0.7,1.63,0.345415
0.71,1.63,0.354432
0.72,1.63,0.36354
0.73,1.63,0.372738
0.74,1.63,0.382025
0.75,1.63,0.3914
0.76,1.63,0.400862
0.77,1.63,0.41041
0.78,1.63,0.420043
0.79,1.63,0.42976
0.8,1.63,0.43956
0.81,1.63,0.449442
0.82,1.63,0.459405
0.83,1.63,0.469448
0.84,1.63,0.47957
0.85,1.63,0.48977
0.86,1.63,0.500047
0.87,1.63,0.5104
0.88,1.63,0.520828
0.89,1.63,0.53133
0.9,1.63,0.541905
0.91,1.63,0.552552
0.92,1.63,0.56327
0.93,1.63,0.574058
0.94,1.63,0.584915
0.95,1.63,0.59584
0.96,1.63,0.606832
0.97,1.63,0.61789
0.98,1.63,0.629013
0.99,1.63,0.6402
1,1.63,0.65145
1.01,1.63,0.662762
1.02,1.63,0.674135
1.03,1.63,0.685568
1.04,1.63,0.69706
1.05,1.63,0.70861
1.06,1.63,0.720217
1.07,1.63,0.73188
1.08,1.63,0.743598
1.09,1.63,0.75537
1.1,1.63,0.767195
1.11,1.63,0.779072
1.12,1.63,0.791
1.13,1.63,0.802978
1.14,1.63,0.815005
1.15,1.63,0.82708
1.16,1.63,0.839202
1.17,1.63,0.85137
1.18,1.63,0.863583
1.19,1.63,0.87584
1.2,1.63,0.88814
1.21,1.63,0.900482
1.22,1.63,0.912865
1.23,1.63,0.925288
1.24,1.63,0.93775
1.25,1.63,0.95025
1.26,1.63,0.962787
1.27,1.63,0.97536
1.28,1.63,0.987968
1.29,1.63,1.00061
1.3,1.63,1.01329
1.31,1.63,1.02599
1.32,1.63,1.03873
1.33,1.63,1.0515
1.34,1.63,1.06429
1.35,1.63,1.07712
1.36,1.63,1.08997
1.37,1.63,1.10285
1.38,1.63,1.11575
1.39,1.63,1.12868
1.4,1.63,1.14163
1.41,1.63,1.1546
1.42,1.63,1.16759
1.43,1.63,1.18061
1.44,1.63,1.19364
1.45,1.63,1.20669
1.46,1.63,1.21976
1.47,1.63,1.23284
1.48,1.63,1.24594
1.49,1.63,1.25905
1.5,1.63,1.27218
1.51,1.63,1.28531
1.52,1.63,1.29846
1.53,1.63,1.31162
1.54,1.63,1.32479
1.55,1.63,1.33796
1.56,1.63,1.35114
1.57,1.63,1.36433
1.58,1.63,1.37752
1.59,1.63,1.39072
1.6,1.63,1.40392
1.61,1.63,1.41712
1.62,1.63,1.43033
1.63,1.63,1.44353
1.64,1.63,1.45676
1.65,1.63,1.47007
1.66,1.63,1.48344
1.67,1.63,1.49687
1.68,1.63,1.51038
1.69,1.63,1.52395
1.7,1.63,1.53758
1.71,1.63,1.55129
1.72,1.63,1.56505
1.73,1.63,1.57889
1.74,1.63,1.59279
1.75,1.63,1.60676
1.76,1.63,1.6208
1.77,1.63,1.6349
1.78,1.63,1.64907
1.79,1.63,1.66331
1.8,1.63,1.67761
1.81,1.63,1.69198
1.82,1.63,1.70642
1.83,1.63,1.72092
1.84,1.63,1.73549
1.85,1.63,1.75013
1.86,1.63,1.76483
1.87,1.63,1.7796
1.88,1.63,1.79444
1.89,1.63,1.80934
1.9,1.63,1.82431
1.91,1.63,1.83935
1.92,1.63,1.85445
1.93,1.63,1.86962
1.94,1.63,1.88485
1.95,1.63,1.90016
1.96,1.63,1.91553
1.97,1.63,1.93096
1.98,1.63,1.94647
1.99,1.63,1.96204
0,1.64,0
0.01,1.64,0.000163
0.02,1.64,0.000488
0.03,1.64,0.000974
0.04,1.64,0.00162
0.05,1.64,0.002425
0.06,1.64,0.003388
0.07,1.64,0.004508
0.08,1.64,0.005784
0.09,1.64,0.007215
0.1,1.64,0.0088
0.11,1.64,0.010538
0.12,1.64,0.012428
0.13,1.64,0.014469
0.14,1.64,0.01666
0.15,1.64,0.019
0.16,1.64,0.021488
0.17,1.64,0.024123
0.18,1.64,0.026904
0.19,1.64,0.02983
0.2,1.64,0.0329
0.21,1.64,0.036113
0.22,1.64,0.039468
0.23,1.64,0.042964
0.24,1.64,0.0466
0.25,1.64,0.050375
0.26,1.64,0.054288
0.27,1.64,0.058338
0.28,1.64,0.062524
0.29,1.64,0.066845
0.3,1.64,0.0713
0.31,1.64,0.075888
0.32,1.64,0.080608
0.33,1.64,0.085459
0.34,1.64,0.09044
0.35,1.64,0.09555
0.36,1.64,0.100788
0.37,1.64,0.106153
0.38,1.64,0.111644
0.39,1.64,0.11726
0.4,1.64,0.123
0.41,1.64,0.128863
0.42,1.64,0.134848
0.43,1.64,0.140954
0.44,1.64,0.14718
0.45,1.64,0.153525
0.46,1.64,0.159988
0.47,1.64,0.166568
0.48,1.64,0.173264
0.49,1.64,0.180075
0.5,1.64,0.187
0.51,1.64,0.194038
0.52,1.64,0.201188
0.53,1.64,0.208449
0.54,1.64,0.21582
0.55,1.64,0.2233
0.56,1.64,0.230888
0.57,1.64,0.238583
0.58,1.64,0.246384
0.59,1.64,0.25429
0.6,1.64,0.2623
0.61,1.64,0.270413
0.62,1.64,0.278628
0.63,1.64,0.286944
0.64,1.64,0.29536
0.65,1.64,0.303875
0.66,1.64,0.312488
0.67,1.64,0.321198
0.68,1.64,0.330004
0.69,1.64,0.338905
0.7,1.64,0.3479
0.71,1.64,0.356988
0.72,1.64,0.366168
0.73,1.64,0.375439
0.74,1.64,0.3848
0.75,1.64,0.39425
0.76,1.64,0.403788
0.77,1.64,0.413413
0.78,1.64,0.423124
0.79,1.64,0.43292
0.8,1.64,0.4428
0.81,1.64,0.452763
0.82,1.64,0.462808
0.83,1.64,0.472934
0.84,1.64,0.48314
0.85,1.64,0.493425
0.86,1.64,0.503788
0.87,1.64,0.514228
0.88,1.64,0.524744
0.89,1.64,0.535335
0.9,1.64,0.546
0.91,1.64,0.556738
0.92,1.64,0.567548
0.93,1.64,0.578429
0.94,1.64,0.58938
0.95,1.64,0.6004
0.96,1.64,0.611488
0.97,1.64,0.622643
0.98,1.64,0.633864
0.99,1.64,0.64515
1,1.64,0.6565
1.01,1.64,0.667913
1.02,1.64,0.679388
1.03,1.64,0.690924
1.04,1.64,0.70252
1.05,1.64,0.714175
1.06,1.64,0.725888
1.07,1.64,0.737658
1.08,1.64,0.749484
1.09,1.64,0.761365
1.1,1.64,0.7733
1.11,1.64,0.785288
1.12,1.64,0.797328
1.13,1.64,0.809419
1.14,1.64,0.82156
1.15,1.64,0.83375
1.16,1.64,0.845988
1.17,1.64,0.858273
1.18,1.64,0.870604
1.19,1.64,0.88298
1.2,1.64,0.8954
1.21,1.64,0.907863
1.22,1.64,0.920368
1.23,1.64,0.932914
1.24,1.64,0.9455
1.25,1.64,0.958125
1.26,1.64,0.970788
1.27,1.64,0.983488
1.28,1.64,0.996224
1.29,1.64,1.00899
1.3,1.64,1.0218
1.31,1.64,1.03464
1.32,1.64,1.04751
1.33,1.64,1.06041
1.34,1.64,1.07334
1.35,1.64,1.0863
1.36,1.64,1.09929
1.37,1.64,1.1123
1.38,1.64,1.12534
1.39,1.64,1.13841
1.4,1.64,1.1515
1.41,1.64,1.16461
1.42,1.64,1.17775
1.43,1.64,1.1909
1.44,1.64,1.20408
1.45,1.64,1.21728
1.46,1.64,1.23049
1.47,1.64,1.24372
1.48,1.64,1.25696
1.49,1.64,1.27022
1.5,1.64,1.2835
1.51,1.64,1.29679
1.52,1.64,1.31009
1.53,1.64,1.3234
1.54,1.64,1.33672
1.55,1.64,1.35005
1.56,1.64,1.36339
1.57,1.64,1.37673
1.58,1.64,1.39008
1.59,1.64,1.40344
1.6,1.64,1.4168
1.61,1.64,1.43016
1.62,1.64,1.44353
1.63,1.64,1.45689
1.64,1.64,1.47026
1.65,1.64,1.48366
1.66,1.64,1.49713
1.67,1.64,1.51066
1.68,1.64,1.52426
1.69,1.64,1.53792
1.7,1.64,1.55166
1.71,1.64,1.56546
1.72,1.64,1.57932
1.73,1.64,1.59325
1.74,1.64,1.60725
1.75,1.64,1.62132
1.76,1.64,1.63545
1.77,1.64,1.64965
1.78,1.64,1.66392
1.79,1.64,1.67825
1.8,1.64,1.69265
1.81,1.64,1.70712
1.82,1.64,1.72165
1.83,1.64,1.73625
1.84,1.64,1.75091
1.85,1.64,1.76565
1.86,1.64,1.78045
1.87,1.64,1.79531
1.88,1.64,1.81024
1.89,1.64,1.82524
1.9,1.64,1.84031
1.91,1.64,1.85544
1.92,1.64,1.87064
1.93,1.64,1.88591
1.94,1.64,1.90124
1.95,1.64,1.91664
1.96,1.64,1.93211
1.97,1.64,1.94764
1.98,1.64,1.96324
1.99,1.64,1.9789
0,1.65,0
0.01,1.65,0.000164
0.02,1.65,0.000491
0.03,1.65,0.00098
0.04,1.65,0.00163
0.05,1.65,0.00244
0.06,1.65,0.003409
0.07,1.65,0.004536
0.08,1.65,0.00582
0.09,1.65,0.00726
0.1,1.65,0.008855
0.11,1.65,0.010604
0.12,1.65,0.012506
0.13,1.65,0.01456
0.14,1.65,0.016765
0.15,1.65,0.01912
0.16,1.65,0.021624
0.17,1.65,0.024276
0.18,1.65,0.027075
0.19,1.65,0.03002
0.2,1.65,0.03311
0.21,1.65,0.036344
0.22,1.65,0.039721
0.23,1.65,0.04324
0.24,1.65,0.0469
0.25,1.65,0.0507
0.26,1.65,0.054639
0.27,1.65,0.058716
0.28,1.65,0.06293
0.29,1.65,0.06728
0.3,1.65,0.071765
0.31,1.65,0.076384
0.32,1.65,0.081136
0.33,1.65,0.08602
0.34,1.65,0.091035
0.35,1.65,0.09618
0.36,1.65,0.101454
0.37,1.65,0.106856
0.38,1.65,0.112385
0.39,1.65,0.11804
0.4,1.65,0.12382
0.41,1.65,0.129724
0.42,1.65,0.135751
0.43,1.65,0.1419
0.44,1.65,0.14817
0.45,1.65,0.15456
0.46,1.65,0.161069
0.47,1.65,0.167696
0.48,1.65,0.17444
0.49,1.65,0.1813
0.5,1.65,0.188275
0.51,1.65,0.195364
0.52,1.65,0.202566
0.53,1.65,0.20988
0.54,1.65,0.217305
0.55,1.65,0.22484
0.56,1.65,0.232484
0.57,1.65,0.240236
0.58,1.65,0.248095
0.59,1.65,0.25606
0.6,1.65,0.26413
0.61,1.65,0.272304
0.62,1.65,0.280581
0.63,1.65,0.28896
0.64,1.65,0.29744
0.65,1.65,0.30602
0.66,1.65,0.314699
0.67,1.65,0.323476
0.68,1.65,0.33235
0.69,1.65,0.34132
0.7,1.65,0.350385
0.71,1.65,0.359544
0.72,1.65,0.368796
0.73,1.65,0.37814
0.74,1.65,0.387575
0.75,1.65,0.3971
0.76,1.65,0.406714
0.77,1.65,0.416416
0.78,1.65,0.426205
0.79,1.65,0.43608
0.8,1.65,0.44604
0.81,1.65,0.456084
0.82,1.65,0.466211
0.83,1.65,0.47642
0.84,1.65,0.48671
0.85,1.65,0.49708
0.86,1.65,0.507529
0.87,1.65,0.518056
0.88,1.65,0.52866
0.89,1.65,0.53934
0.9,1.65,0.550095
0.91,1.65,0.560924
0.92,1.65,0.571826
0.93,1.65,0.5828
0.94,1.65,0.593845
0.95,1.65,0.60496
0.96,1.65,0.616144
0.97,1.65,0.627396
0.98,1.65,0.638715
0.99,1.65,0.6501
1,1.65,0.66155
1.01,1.65,0.673064
1.02,1.65,0.684641
1.03,1.65,0.69628
1.04,1.65,0.70798
1.05,1.65,0.71974
1.06,1.65,0.731559
1.07,1.65,0.743436
1.08,1.65,0.75537
1.09,1.65,0.76736
1.1,1.65,0.779405
1.11,1.65,0.791504
1.12,1.65,0.803656
1.13,1.65,0.81586
1.14,1.65,0.828115
1.15,1.65,0.84042
1.16,1.65,0.852774
1.17,1.65,0.865176
1.18,1.65,0.877625
1.19,1.65,0.89012
1.2,1.65,0.90266
1.21,1.65,0.915244
1.22,1.65,0.927871
1.23,1.65,0.94054
1.24,1.65,0.95325
1.25,1.65,0.966
1.26,1.65,0.978789
1.27,1.65,0.991616
1.28,1.65,1.00448
1.29,1.65,1.01738
1.3,1.65,1.03031
1.31,1.65,1.04328
1.32,1.65,1.05629
1.33,1.65,1.06932
1.34,1.65,1.08239
1.35,1.65,1.09548
1.36,1.65,1.1086
1.37,1.65,1.12176
1.38,1.65,1.13494
1.39,1.65,1.14814
1.4,1.65,1.16137
1.41,1.65,1.17462
1.42,1.65,1.1879
1.43,1.65,1.2012
1.44,1.65,1.21452
1.45,1.65,1.22786
1.46,1.65,1.24122
1.47,1.65,1.2546
1.48,1.65,1.26799
1.49,1.65,1.2814
1.5,1.65,1.29482
1.51,1.65,1.30826
1.52,1.65,1.32172
1.53,1.65,1.33518
1.54,1.65,1.34865
1.55,1.65,1.36214
1.56,1.65,1.37563
1.57,1.65,1.38914
1.58,1.65,1.40265
1.59,1.65,1.41616
1.6,1.65,1.42968
1.61,1.65,1.4432
1.62,1.65,1.45673
1.63,1.65,1.47026
1.64,1.65,1.48379
1.65,1.65,1.49732
1.66,1.65,1.51088
1.67,1.65,1.52451
1.68,1.65,1.53821
1.69,1.65,1.55197
1.7,1.65,1.5658
1.71,1.65,1.5797
1.72,1.65,1.59366
1.73,1.65,1.60769
1.74,1.65,1.62179
1.75,1.65,1.63595
1.76,1.65,1.65018
1.77,1.65,1.66448
1.78,1.65,1.67884
1.79,1.65,1.69327
1.8,1.65,1.70777
1.81,1.65,1.72233
1.82,1.65,1.73696
1.83,1.65,1.75166
1.84,1.65,1.76642
1.85,1.65,1.78125
1.86,1.65,1.79615
1.87,1.65,1.81111
1.88,1.65,1.82614
1.89,1.65,1.84124
1.9,1.65,1.8564
1.91,1.65,1.87163
1.92,1.65,1.88693
1.93,1.65,1.90229
1.94,1.65,1.91772
1.95,1.65,1.93322
1.96,1.65,1.94878
1.97,1.65,1.96441
1.98,1.65,1.98011
1.99,1.65,1.99587
0,1.66,0
0.01,1.66,0.000165
0.02,1.66,0.000494
0.03,1.66,0.000986
0.04,1.66,0.00164
0.05,1.66,0.002455
0.06,1.66,0.00343
0.07,1.66,0.004564
0.08,1.66,0.005856
0.09,1.66,0.007305
0.1,1.66,0.00891
0.11,1.66,0.01067
0.12,1.66,0.012584
0.13,1.66,0.014651
0.14,1.66,0.01687
0.15,1.66,0.01924
0.16,1.66,0.02176
0.17,1.66,0.024429
0.18,1.66,0.027246
0.19,1.66,0.03021
0.2,1.66,0.03332
0.21,1.66,0.036575
0.22,1.66,0.039974
0.23,1.66,0.043516
0.24,1.66,0.0472
0.25,1.66,0.051025
0.26,1.66,0.05499
0.27,1.66,0.059094
0.28,1.66,0.063336
0.29,1.66,0.067715
0.3,1.66,0.07223
0.31,1.66,0.07688
0.32,1.66,0.081664
0.33,1.66,0.086581
0.34,1.66,0.09163
0.35,1.66,0.09681
0.36,1.66,0.10212
0.37,1.66,0.107559
0.38,1.66,0.113126
0.39,1.66,0.11882
0.4,1.66,0.12464
0.41,1.66,0.130585
0.42,1.66,0.136654
0.43,1.66,0.142846
0.44,1.66,0.14916
0.45,1.66,0.155595
0.46,1.66,0.16215
0.47,1.66,0.168824
0.48,1.66,0.175616
0.49,1.66,0.182525
0.5,1.66,0.18955
0.51,1.66,0.19669
0.52,1.66,0.203944
0.53,1.66,0.211311
0.54,1.66,0.21879
0.55,1.66,0.22638
0.56,1.66,0.23408
0.57,1.66,0.241889
0.58,1.66,0.249806
0.59,1.66,0.25783
0.6,1.66,0.26596
0.61,1.66,0.274195
0.62,1.66,0.282534
0.63,1.66,0.290976
0.64,1.66,0.29952
0.65,1.66,0.308165
0.66,1.66,0.31691
0.67,1.66,0.325754
0.68,1.66,0.334696
0.69,1.66,0.343735
0.7,1.66,0.35287
0.71,1.66,0.3621
0.72,1.66,0.371424
0.73,1.66,0.380841
0.74,1.66,0.39035
0.75,1.66,0.39995
0.76,1.66,0.40964
0.77,1.66,0.419419
0.78,1.66,0.429286
0.79,1.66,0.43924
0.8,1.66,0.44928
0.81,1.66,0.459405
0.82,1.66,0.469614
0.83,1.66,0.479906
0.84,1.66,0.49028
0.85,1.66,0.500735
0.86,1.66,0.51127
0.87,1.66,0.521884
0.88,1.66,0.532576
0.89,1.66,0.543345
0.9,1.66,0.55419
0.91,1.66,0.56511
0.92,1.66,0.576104
0.93,1.66,0.587171
0.94,1.66,0.59831
0.95,1.66,0.60952
0.96,1.66,0.6208
0.97,1.66,0.632149
0.98,1.66,0.643566
0.99,1.66,0.65505
1,1.66,0.6666
1.01,1.66,0.678215
1.02,1.66,0.689894
1.03,1.66,0.701636
1.04,1.66,0.71344
1.05,1.66,0.725305
1.06,1.66,0.73723
1.07,1.66,0.749214
1.08,1.66,0.761256
1.09,1.66,0.773355
1.1,1.66,0.78551
1.11,1.66,0.79772
1.12,1.66,0.809984
1.13,1.66,0.822301
1.14,1.66,0.83467
1.15,1.66,0.84709
1.16,1.66,0.85956
1.17,1.66,0.872079
1.18,1.66,0.884646
1.19,1.66,0.89726
1.2,1.66,0.90992
1.21,1.66,0.922625
1.22,1.66,0.935374
1.23,1.66,0.948166
1.24,1.66,0.961
1.25,1.66,0.973875
1.26,1.66,0.98679
1.27,1.66,0.999744
1.28,1.66,1.01274
1.29,1.66,1.02576
1.3,1.66,1.03883
1.31,1.66,1.05193
1.32,1.66,1.06506
1.33,1.66,1.07823
1.34,1.66,1.09143
1.35,1.66,1.10466
1.36,1.66,1.11792
1.37,1.66,1.13121
1.38,1.66,1.14453
1.39,1.66,1.15787
1.4,1.66,1.17124
1.41,1.66,1.18464
1.42,1.66,1.19805
1.43,1.66,1.2115
1.44,1.66,1.22496
1.45,1.66,1.23844
1.46,1.66,1.25195
1.47,1.66,1.26547
1.48,1.66,1.27902
1.49,1.66,1.29258
1.5,1.66,1.30615
1.51,1.66,1.31974
1.52,1.66,1.33334
1.53,1.66,1.34696
1.54,1.66,1.36059
1.55,1.66,1.37423
1.56,1.66,1.38788
1.57,1.66,1.40154
1.58,1.66,1.41521
1.59,1.66,1.42888
1.6,1.66,1.44256
1.61,1.66,1.45625
1.62,1.66,1.46993
1.63,1.66,1.48363
1.64,1.66,1.49732
1.65,1.66,1.51102
1.66,1.66,1.52471
1.67,1.66,1.53844
1.68,1.66,1.55223
1.69,1.66,1.5661
1.7,1.66,1.58002
1.71,1.66,1.59402
1.72,1.66,1.60808
1.73,1.66,1.62221
1.74,1.66,1.6364
1.75,1.66,1.65066
1.76,1.66,1.66499
1.77,1.66,1.67939
1.78,1.66,1.69385
1.79,1.66,1.70838
1.8,1.66,1.72297
1.81,1.66,1.73764
1.82,1.66,1.75236
1.83,1.66,1.76716
1.84,1.66,1.78202
1.85,1.66,1.79695
1.86,1.66,1.81194
1.87,1.66,1.82701
1.88,1.66,1.84213
1.89,1.66,1.85733
1.9,1.66,1.87259
1.91,1.66,1.88792
1.92,1.66,1.90331
1.93,1.66,1.91877
1.94,1.66,1.9343
1.95,1.66,1.9499
1.96,1.66,1.96556
1.97,1.66,1.98129
1.98,1.66,1.99708
1.99,1.66,2.01295
0,1.67,0
0.01,1.67,0.000166
